Name,Team,WPA,-WPA,+WPA,pLI,Pulls,WPA/LI,Clutch,SD,MD,SV,BS,IP,FIP,WAR,HLD,ERA-,NameASCII,PlayerId,MLBAMID
"Cole Sulser","- - -",-3.0870814099907875,-14.242728851735592,11.155647717416286,1.1317326880494754,86,0.3436397463083267,-3.071387599302948,28,28,15,9,137.1,3.914872352337721,1.4125593062490225,13,95.16679994718143,"Cole Sulser",15256,642121
"Kip Wells","- - -",1.6858078744262457,-7.653572082519531,9.339379966259003,1.0144226552161746,53,1.415628343820572,0.24621138911303286,21,10,2,0,119,3.895982480199079,0.9446634417399764,6,95.21145063037604,"Kip Wells",1012,150337
"Connor Brogdon","- - -",0.16286718752235174,-10.379177913069725,10.542044722475111,0.9803688834583949,114,0.5416921153664589,-0.3755636403909845,33,24,3,6,143.1,4.454517703888406,0.5947768613696098,19,95.24841435957916,"Connor Brogdon",21205,641401
"Randy Scarbery","CHW",0.29044006764888763,-6.272555947303772,6.56299614906311,0.7998429507836227,33,0.8303773403167725,-0.46725597084750664,14,9,6,,106.1,3.5464012753610055,1.0788087248802185,,95.27073006510686,"Randy Scarbery",1011497,121747
"Kyle Lohse","- - -",-0.24515814578626305,-2.720289924647659,2.475131795508787,0.514325416668997,24,0.0029200336430221796,-0.47957963054573327,5,4,2,1,68.1,4.374391995412237,-0.09182057157158852,2,95.27586049818954,"Kyle Lohse",739,346798
"Jake Diekman","- - -",-0.31896889209747314,-55.502602100372314,55.183637380599976,1.2226156069277347,564,-0.5030723307281733,0.24218175294551414,181,118,19,29,602.1,3.7795912793784674,4.516528851469047,187,95.29368359226206,"Jake Diekman",5003,518617
"Neil Allen","- - -",0.04413817450404167,-61.19651325047016,61.24065635725856,1.2859918257890237,153,2.2065600752830505,-2.172237792964529,135,108,75,,673.1,3.6354870785899847,2.699760288000107,,95.29485718174374,"Neil Allen",1000154,110156
"Ryan Borucki","- - -",0.8993823155760765,-6.416674435138702,7.3160567581653595,0.9098361189669975,105,0.2345447614789009,0.7539654733062493,30,18,0,2,105.2,4.589651569298805,-0.016293376684188843,20,95.29706467535634,"Ryan Borucki",16350,621366
"Jeremiah Estrada","- - -",-0.3413400426506996,-3.92083203792572,3.579491913318634,0.8781823964639642,43,-0.0502975732088089,-0.3383916604004261,11,11,1,2,58.2,3.6555003030667192,0.6536465967074037,12,95.30532941100886,"Jeremiah Estrada",22210,669093
"Curt Schilling","- - -",-1.9363817321136594,-15.003156064078212,13.06676986720413,1.0544811096089195,52,0.44822758436203003,-2.284563687937953,26,26,22,2,181.2,3.2756273949389345,1.7129131481051445,0,95.3107711470957,"Curt Schilling",73,121811
"Jesse Chavez","- - -",-4.134755836799741,-44.07253187522292,39.93778050225228,0.8075902393769231,379,-0.005194302648305893,-5.114674208875326,113,101,9,26,680.2,4.149640084095456,2.853103277273476,75,95.35048963626683,"Jesse Chavez",5448,445926
"Kelvim Escobar","- - -",1.3766322955489159,-26.424586080014706,27.80121822655201,1.4739257738175284,77,0.9531326852738857,-0.019142439629845187,76,39,59,9,247.1,3.898216856577959,2.6776884496212006,2,95.35792605632221,"Kelvim Escobar",1298,113898
"John Curtiss","- - -",-0.8120779114033212,-6.73440548311919,5.9223276088014245,0.7571259079591293,64,-0.1345245074480772,-0.9380552350577867,20,17,2,2,103.1,4.099685987752518,0.4988419869914651,6,95.36641500218406,"John Curtiss",16128,595928
"Anthony Swarzak","- - -",1.0050380155444145,-27.999981954693794,29.005019549280405,0.8209583752508852,285,1.213411882519722,0.010813420300624488,84,60,10,12,489.1,4.152052983110336,1.7914953529834747,54,95.36873032994251,"Anthony Swarzak",7466,461872
"Shawn Hillegas","- - -",-1.015352220274508,-14.606260266155005,13.590907949954271,1.0320776234487277,62,0.3364332467317581,-1.3202276796365904,27,33,10,,191,4.08252415918313,0.15195394784677774,,95.37187130344705,"Shawn Hillegas",1005818,115947
"Kevin Gryboski","- - -",-2.384306028485298,-17.031721830368042,14.64741575717926,1.1000005576147962,199,-2.285939499735832,0.11838966352907043,44,51,2,11,183.1,4.856656125616989,-0.965004675090313,44,95.39551387422597,"Kevin Gryboski",91,407839
"Zack Littell","- - -",1.6603962201625109,-11.124634012579918,12.785030158236623,0.8726840777708603,120,-0.037787292152643204,1.9404187970194928,32,22,3,5,180.1,4.537876459321279,0.061630019918084145,11,95.4020342858534,"Zack Littell",15823,641793
"Alfredo Figaro","- - -",-0.04142200946807861,-2.959492016583681,2.918070003390312,0.5732939224631809,26,-0.6938426643610001,0.6215900067885854,7,4,1,0,72,4.44023039838814,-0.31172029161825776,0,95.41957394407387,"Alfredo Figaro",8404,451628
"Kelly Downs","- - -",0.7618000954389572,-9.1651998963207,9.926999874413013,0.7075634117114877,73,1.8174924924969673,-0.7408397390762114,26,20,1,,187,3.880411553153671,0.4749414399266243,,95.42229461917843,"Kelly Downs",1003453,113519
"Harrison Musgrave","COL",0.7910419851541519,-2.3944560289382935,3.185498058795929,0.6434192657470703,33,0.31024181097745895,0.919192909532002,11,3,0,0,54.2,4.8714521801475685,-0.1037435233592987,5,95.43505709688633,"Harrison Musgrave",16532,643466
"Guillermo Mota","- - -",-0.7774180546402931,-58.73082780838013,57.953410148620605,0.9281054447301614,531,3.9113056659698486,-4.748945461161784,173,126,10,21,856.2,4.060429092495141,4.399914225563407,111,95.43931706780133,"Guillermo Mota",1467,150407
"Miguel Castro","- - -",-3.2685364931821823,-38.26814579963684,34.999613747000694,1.0160882230381516,310,0.8284349543973804,-4.0452191066721745,105,76,14,17,452.2,4.672187168546501,0.33704228699207306,60,95.44937668783453,"Miguel Castro",15684,612434
"Joe Mantiply","- - -",-0.856612766161561,-15.635361406952143,14.778748648706824,1.1024326789947667,181,1.3813957571983337,-2.1584162342606135,49,36,3,8,183.1,3.2498336194410924,2.5433634892106056,43,95.46437439995405,"Joe Mantiply",14857,573009
"Dauri Moreta","- - -",0.4335819110274315,-4.433324972167611,4.866906883195043,0.6607141001127784,62,0.7195950858294964,-0.06336281993200354,18,11,2,2,99.2,4.0102494320043345,0.7874439526349306,6,95.46471861605632,"Dauri Moreta",21101,664294
"Sean Manaea","- - -",0.3985920865088701,-3.904661975800991,4.303253948688507,0.7294547286103753,27,0.7672770172357559,-0.22085231001890726,8,4,1,0,81,3.42472621902992,0.8611982380971313,1,95.4758160401423,"Sean Manaea",15873,640455
"Noé Ramirez","- - -",-0.6889297369634733,-18.714668988250196,18.025739244185388,0.8527403762981073,223,1.1509884372353554,-1.9588893600862656,66,51,2,10,287.2,4.544707176378477,0.19252382591366768,32,95.47942231153219,"Noe Ramirez",12800,598287
"Junior Guerra","- - -",-0.8972551375627518,-13.699980818666518,12.802725739777088,0.9043433492910777,116,1.057537573389709,-2.049699608159045,38,29,3,12,188,4.435478558419057,0.4582101265259553,27,95.48120488148719,"Junior Guerra",5702,448855
"Nick Masset","- - -",-0.14526198990643024,-31.108479648828506,30.9632176309824,1.0341122110098402,285,0.4153919070959091,-0.5558621465533639,99,71,4,16,393.1,3.908691465671751,2.2561104875057936,66,95.48984476511576,"Nick Masset",7267,434665
"John Wasdin","- - -",-4.422682072967291,-27.305192123167217,22.882509861607105,0.7005138551459629,185,0.8198251351714134,-7.13330778862408,56,53,7,2,451,4.6755654715726065,1.0315321944653988,4,95.49063571800623,"John Wasdin",1768,123955
"Rick Lysander","- - -",0.9278039708733559,-16.306396014988422,17.234202425926924,0.9984421449416999,87,0.1313801035284996,0.7978715066662316,39,28,11,,235,3.689415240759729,1.8748822957277298,,95.49290866980704,"Rick Lysander",1007890,118058
"Nick Wittgren","- - -",3.4987850934267044,-20.196110367774963,23.694895148277283,0.9178208224739589,240,2.005874339491129,1.8061824451826296,77,47,6,6,328.2,4.015194274198089,1.3663488775491714,52,95.49562010637831,"Nick Wittgren",15594,621295
"Kameron Loe","- - -",-2.527427999302745,-25.39743428095244,22.87000597640872,1.0283404151342013,200,0.10313413292169571,-2.5609078060228434,70,50,4,18,308,4.0194039914732285,0.6340082036331296,52,95.5024971817135,"Kameron Loe",4422,434180
"Jeff Schwarz","- - -",0.2847520187497139,-3.814744085073471,4.099495865404606,0.7592302441240071,39,0.6476820856332779,-0.2726285087328237,8,8,0,,69,4.242945430046984,0.24715800373815,,95.52454783837864,"Jeff Schwarz",1011658,121911
"Dan Meyer","- - -",0.09907002979889512,-5.131189931184053,5.230260179378092,0.8290610322114175,77,0.16019229940138757,-0.040695632751119246,21,15,2,1,87.1,4.538457001228158,0.10319900047034025,21,95.52588427887201,"Dan Meyer",4402,434159
"Jim Wright","KCR",-0.4470720440149307,-2.38805615901947,1.940984070301056,0.5025799554937026,10,-0.3994562327861786,-0.49009783543318675,2,6,0,,55.1,3.896992682440149,0.034349940717220306,,95.5787414590442,"Jim Wright",1014284,124602
"Butch Henry","- - -",0.8410360887646675,-6.521855905652046,7.362892150878906,0.9528846401894296,39,-0.1917396504431963,1.0743607498844392,19,11,7,,93.2,3.3234075527738414,1.4070345498621464,,95.59278955281815,"Butch Henry",1005667,115783
"Chris Brock","- - -",-0.27348208145122044,-9.879342198371887,9.605859796545701,0.7491815010998473,87,-1.1681050062179565,0.803063849903057,25,16,1,0,167.2,5.297765592500387,-1.2740752389654517,0,95.61531832357788,"Chris Brock",130,111496
"Josh Taylor","- - -",0.6635037064552307,-8.745126008987427,9.408629775047302,1.0091246908463694,111,0.7057183682918549,-0.048214184246234804,35,25,1,5,118,3.4972470927760995,1.7010354828089476,20,95.61860466025124,"Josh Taylor",17359,657031
"Michael LaCoss","- - -",-2.4400040693581104,-24.813091918826103,22.373088562861085,1.0255136192055558,111,-2.146426748484373,-0.2328727787596736,37,41,12,,308.1,4.264702133823937,-1.940802214667201,,95.62406720230265,"Michael LaCoss",1007240,117395
"Trevor Williams","- - -",-1.8147554993629456,-4.532622799277306,2.7178672775626183,0.45525534002177687,31,-0.8028372414410114,-3.1833993599267787,3,11,1,2,93.2,3.615381482055146,0.6915634833276272,1,95.6429670220203,"Trevor Williams",16977,592866
"Brad Halsey","- - -",0.7179379963490646,-4.4254899034276605,5.143423906498356,0.9646297027309886,40,-0.08195470832288265,0.8262175008913589,10,7,0,0,63.1,4.22267775096913,0.2579511390067637,8,95.665799854328,"Brad Halsey",4760,433517
"Guy Hoffman","- - -",-0.4448219146579504,-8.962575733661652,8.517754077911377,0.7436295815959222,74,-0.08768100291490555,-0.5104957313985774,25,21,3,,158,3.9176990809216043,0.7001039236783981,,95.66688427738703,"Guy Hoffman",1005906,116028
"Jose Santiago","- - -",-4.616148237138987,-26.468397482763976,21.852249565999955,1.0222334887862938,166,0.37202139012515545,-4.8877688076938925,53,58,4,3,299,4.345199851279419,1.661596804857254,13,95.68088266818123,"Jose Santiago",972,121696
"David Carpenter","- - -",0.6190004032105207,-14.73804810270667,15.357048003235832,1.0097543147867893,166,1.2927865516394377,-0.6797657463347103,51,28,4,8,214.2,3.661373445646782,1.3381050322204828,42,95.68806998603034,"David Carpenter",3959,502304
"Yency Almonte","- - -",-0.011331639252603054,-15.217536926269531,15.206205427646637,0.8713818216540378,175,1.2144664954394102,-1.2274707135341756,44,32,3,10,223,4.411980968819859,1.0444927886128426,34,95.6978356820963,"Yency Almonte",15068,622075
"Jaime Navarro","- - -",-0.9035120345652103,-7.020248003304005,6.116735965013504,0.8804464199569788,36,0.2528677433729172,-1.2790653791238338,11,13,2,,99,4.248493106041693,0.6055106064304709,,95.72882561660947,"Jaime Navarro",1009465,119667
"Matt Roney","- - -",-0.8687939643859863,-3.685631901025772,2.81683599203825,0.8116927337349698,23,0.2605629079043865,-1.330911240811431,7,7,0,2,55.2,5.267347157508642,-0.24301227368414402,6,95.74819597304952,"Matt Roney",1670,425662
"Marc Pisciotta","- - -",-0.3878779411315918,-6.280882179737091,5.893004149198532,0.9693383738284803,53,0.04944677650928497,-0.44959387849559806,15,16,0,,80.2,4.999989953172314,-0.19513696432113647,,95.81327980795834,"Marc Pisciotta",1010369,120599
"David Purcey","- - -",-0.1531380321830511,-3.9366278648376465,3.783489838242531,0.5579358752383742,56,-0.14892849326133728,-0.1255439667102033,12,10,1,0,93,4.341006973981116,0.04515305161476135,6,95.8247572135459,"David Purcey",8360,453515
"Rudy Seanez","- - -",-5.647926061457838,-45.139259960036725,39.491335925180465,0.9505448750795552,385,-0.5194810829125345,-5.422296322373185,116,96,12,14,566,3.9831773254137617,4.221354717388749,34,95.83198783437327,"Rudy Seanez",1279,121955
"J.B. Wendelken","- - -",1.0302841179072857,-8.803271934390068,9.833556089550257,0.8159854293943046,107,1.7429275704780594,-0.4803019391943584,29,22,2,2,159.2,3.951933875204554,1.0066745392978191,11,95.8708888335298,"J.B. Wendelken",14506,605525
"José Torres","SDP",-0.714334025979042,-4.7008742690086365,3.9865399301052094,0.8140813805066146,49,-0.061688048765063286,-0.8157844534735971,8,11,1,1,71.1,4.6010992522640715,0.035436639562249184,4,95.89120017176577,"Jose Torres",14957,600526
"Matt Magill","- - -",-0.3056739494204521,-8.800890326499939,8.49521616101265,0.9192270219750251,75,-1.0385950487107038,0.7060613632195074,25,19,5,5,122,4.815962394591521,-0.013481885194778442,9,95.90157587163222,"Matt Magill",3950,543483
"Alfredo Simon","- - -",-0.9608160145580769,-17.06919425725937,16.108377814292908,0.934109901146191,92,-1.4696411788463593,0.44105127376226116,39,26,19,6,232,4.431540898343251,-0.4932950958609581,7,95.90963550006525,"Alfredo Simon",2155,430580
"Marvin Freeman","- - -",0.2127880344633013,-13.323499768972397,13.536287620663643,1.0357060482642568,111,0.8454911541193724,-0.640039004042704,40,28,5,,183.1,3.7131243880565155,0.3663455434143543,,95.92816821718651,"Marvin Freeman",1004326,114410
"Allen Watson","- - -",-0.04313995502889156,-5.180815910920501,5.137675873935223,0.5798638697783902,40,-0.9162735678255558,0.8418768735714741,11,12,1,,113,5.057278712993565,0.21160755306482315,,95.9495603611938,"Allen Watson",1013675,123982
"Karl Best","- - -",-0.11898214742541313,-5.993064075708389,5.87408185005188,0.8639408590648096,29,0.19377654138952494,-0.33149678714130915,9,13,5,,91.1,3.549200463430507,1.3341623422456905,,95.96977332882031,"Karl Best",1000925,110952
"Jonathan Sánchez","- - -",0.06851784465834498,-4.5639441683888435,4.632461957633495,0.9512584522015318,43,-0.4986571101471782,0.5706857417979895,12,8,0,0,64,4.300803139529941,0.36000283993780613,9,95.99936210141963,"Jonathan Sanchez",7507,456043
"Brandon Brennan","- - -",-0.8011679500341415,-5.1814219411462545,4.380254227668047,1.0720683413393357,43,0.11282055079936981,-0.8601310711653027,9,10,0,2,57.2,4.717519655036246,-0.0018051397055387497,8,95.99937437746867,"Brandon Brennan",13527,592165
"Randall Delgado","- - -",0.4809380533406511,-16.409861370921135,16.8908002525568,0.8765508310098586,179,1.0007221158593893,-0.45205107896519015,52,38,2,7,258,3.854095721208501,1.4178490415215492,23,96.01951401412975,"Randall Delgado",5985,517414
"Eric Rasmussen","- - -",-2.0485659390687943,-11.737446354702115,9.68888007523492,0.9444203809222679,55,-0.09002285823225975,-2.079102226794262,16,18,5,,149.1,3.7351341861178993,-0.1026430893689394,,96.02344872232386,"Eric Rasmussen",1010704,120937
"Dominic Leone","- - -",-1.2551337778568268,-31.427380591630936,30.17224434018135,0.991323206695415,333,-1.4791979566216469,0.2130783203822948,88,66,8,19,420,4.346031398166393,0.6768966093659401,59,96.03880664414258,"Dominic Leone",13763,608678
"Mitchell Boggs","- - -",-1.5685899551026523,-17.644589659757912,16.076000003144145,0.9621167764375438,155,-0.518144266679883,-1.1122087149100581,47,34,6,11,237.1,4.075108846066985,-0.14300376269966364,43,96.0592852113891,"Mitchell Boggs",3344,459939
"Juan Eichelberger","- - -",0.02825998468324542,-5.2208739425987005,5.249130028299987,0.6546240611483691,30,0.23815971985459328,-0.19498992766322382,8,9,0,,113.2,3.7437226040998643,0.16710105631500483,,96.06549032696596,"Juan Eichelberger",1003711,113779
"T.J. Tucker","MON",0.021696090698242188,-13.84161776304245,13.863313764333725,0.9515430330548967,119,0.15374690294265747,-0.13094594707985469,34,30,4,7,192.2,4.348587083122706,0.5091054663062096,23,96.07013181205228,"T.J. Tucker",800,324892
"Todd Ritchie","- - -",-1.0609100282308646,-4.227268016133166,3.1663577122380957,0.4056133687548028,35,-0.5892108008265495,-2.0263588769869916,4,8,0,0,105.1,4.507208523288526,0.14812797075137496,0,96.11905026117685,"Todd Ritchie",253,121234
"Bob Gibson","- - -",-1.1304378360509872,-13.249118212610483,12.118680659681559,0.9342747520282865,30,-0.2646714076399803,-0.9452915434050262,22,22,13,,174.1,4.623337992765619,-0.9823732879012823,,96.12366669309093,"Bob Gibson",1004663,114757
"Bill Sampen","- - -",-1.7024938315153122,-19.334052622318268,17.631558120250702,1.0445984072366339,114,-0.8340125065296888,-0.7957945271791464,34,35,2,,236.2,4.138548335190955,-0.5121141150593758,,96.14785055015669,"Bill Sampen",1011395,121648
"Darren Dreifort","LAD",-0.6583219096064568,-18.077718131244183,17.419396117329597,1.3424425000538591,117,0.4705105647444725,-0.9609017059516711,45,37,11,3,183,3.4783922219934484,2.248747617006302,15,96.17714337184754,"Darren Dreifort",647,113554
"Danny Frisella","- - -",-0.7382560148835182,-17.93187415599823,17.19361811876297,1.2107077696560564,51,-0.11097483336925507,-0.4987974282668006,44,33,25,,207.1,4.110999587983214,-1.0171948671340942,,96.20006387862341,"Danny Frisella",1004365,114449
"Danny Boone","- - -",0.835602043196559,-6.131147742271423,6.966749995946884,0.9490235493733332,44,-0.018117740750312805,0.8986038401187957,13,10,4,,97,3.0371025558627,0.7474010959267616,,96.23715526740742,"Danny Boone",1001185,111215
"Pedro Villarreal","CIN",-0.7258860088186339,-3.8136379262432456,3.087752036517486,0.659937308201365,31,0.00786900520324707,-1.1078007711417566,4,7,0,0,67.2,4.430683043258805,-0.0878128373879008,0,96.24532088834353,"Pedro Villarreal",9904,543881
"Ryan Mattheus","- - -",-0.9255579626187682,-13.270282266195863,12.344724170863628,0.8628734514745006,148,0.048310451209545135,-1.120956690396938,39,30,0,4,198.1,3.9650218647619817,-0.03097130823880434,40,96.26413858346734,"Ryan Mattheus",7169,458919
"Ernesto Frieri","- - -",3.296965589746833,-25.14288000095985,28.439846287481487,1.1834289683732844,130,0.03994297236204147,2.7459999763548297,93,34,73,11,303.1,3.9577239530015196,1.2446362376213074,25,96.2726363861683,"Ernesto Frieri",5178,457117
"Joe Boever","- - -",-2.879012241959572,-61.58022999763489,58.701218008995056,1.0635927394894813,259,-0.00014590471982955933,-2.7067287617445936,129,110,49,,754.1,4.193450076545971,1.1106101288460195,,96.27677231087173,"Joe Boever",1001118,111147
"Jose Veras","- - -",1.0403758697211742,-35.15935778617859,36.19973835349083,1.1698500473694153,296,0.7997917272150517,0.08953239775345745,125,76,27,21,423,4.1307325380464315,1.2959796003997326,89,96.28709913239288,"Jose Veras",2063,407842
"Adam Morgan","- - -",0.1327561903744936,-12.489342141896486,12.622098550200462,0.930306917467425,171,-0.3505000025033951,0.4932015001294644,50,33,3,10,175.2,4.4186793830730675,0.582940474152565,45,96.2924286669891,"Adam Morgan",12580,605388
"Josh Roenicke","- - -",0.14379792660474777,-11.93891391158104,12.082711860537529,0.7140746467869457,150,-0.5122919380664825,0.7136685409913752,41,26,2,4,220.1,4.373598519097093,0.31955243553966284,27,96.30155274528721,"Josh Roenicke",3241,502158
"Danys Baez","- - -",-0.4033978581428528,-60.573047041893005,60.169653594493866,1.4802897152896797,228,2.385587721830234,-2.6581004968473265,163,96,114,38,543,4.45971655903507,1.5536209680140018,53,96.31359240919097,"Danys Baez",367,276056
"T.J. McFarland","- - -",2.785251533612609,-25.312082573771477,28.09733445569873,0.711693781499935,286,-0.09336732234805822,4.006920603286573,82,62,1,4,506.2,4.2078742506611775,0.5540376310236752,55,96.32736536968463,"T.J. McFarland",3237,519008
"Brian Meadows","- - -",-0.9218118637800217,-17.86594021320343,16.94412797689438,0.822122961035613,152,-0.8430901020765305,-0.2781677966431846,42,35,10,5,274,4.1820257302692925,1.2673170566558838,29,96.3513255761467,"Brian Meadows",998,132785
"Vince Horsman","- - -",0.843225996941328,-4.948971897363663,5.792197994887829,0.7354314067211759,116,0.7054346483200788,0.44113862722269426,21,13,1,,110.2,4.477532885898802,-0.08726814668625593,,96.35613385352201,"Vince Horsman",1006033,116159
"Mike Williams","- - -",-0.3959459625184536,-52.24218603223562,51.84623665828258,1.498934649857993,121,-0.740141412243247,0.47598982794571615,123,67,144,11,460.2,4.271839503509142,1.634023979306221,2,96.36170283140217,"Mike Williams",1014,124328
"John Brebbia","- - -",-1.9452275484800339,-23.291948914527893,21.346721649169922,0.9478378574224724,240,0.6116366684436798,-2.6639154767304043,73,52,4,10,318.2,3.5056639690875944,3.5130933932960033,60,96.36703485471558,"John Brebbia",12777,605154
"Antonio Alfonseca","- - -",2.9685720801353455,-68.01374965906143,70.98232209682465,1.468335794228176,291,-2.341365398839116,4.363091009427913,193,110,129,21,613,4.279203482377723,2.2020405922085047,53,96.38275014538446,"Antonio Alfonseca",260,110134
"Brandon Villafuerte","- - -",-0.6145941354334354,-8.750786177814007,8.136191988363862,1.076712801837872,57,-0.8823216110467911,0.3115156037397664,17,16,3,3,102.2,5.249158469030391,-0.5210246797651052,10,96.40256331724929,"Brandon Villafuerte",1059,276344
"Chris Young","- - -",0.22709002532064915,-3.5625940561294556,3.7896840162575245,0.5934472951519834,35,-0.06759466230869293,0.4502571618698221,9,7,1,1,82.1,4.165763530002528,0.5353435948491096,3,96.40953716555306,"Chris Young",3196,432934
"John Axford","- - -",-0.014127946458756924,-58.07885894551873,58.06472698319703,1.462131590745335,257,-0.9900759952142835,0.9804134268461688,194,89,144,38,522.2,3.692095515541699,3.11731428373605,51,96.4305057095532,"John Axford",9059,446099
"Junichi Tazawa","- - -",-1.7529739560559392,-33.43478415138088,31.681810254231095,1.15362688659267,310,-0.2535334713757038,-1.2659993831622909,110,71,4,25,375.1,3.635923486601848,3.309393346309662,89,96.4443792553013,"Junichi Tazawa",4079,547749
"Brad Keller","- - -",-0.2449398785829544,-4.151180051267147,3.90624016802758,0.7531960395352282,32,-0.17715143412351608,-0.14804926493233467,10,7,2,2,66.1,3.922281181200311,0.34527518413960934,6,96.48460564236495,"Brad Keller",15734,641745
"Phil Coke","- - -",-1.2710656593553722,-29.02523662149906,27.754170320928097,1.1116904433993604,300,-0.506258349865675,-0.6371045951900274,83,70,8,13,344.2,3.8219298603656244,2.631216222071089,83,96.49917250660717,"Phil Coke",5535,457435
"Danny Cox","- - -",1.005112111568451,-14.828630317002535,15.83374199271202,1.112154232760043,69,1.485968206077814,-0.5822157570365915,37,27,8,,193.1,3.7032082295540505,1.987848206423223,,96.50249510744419,"Danny Cox",1002695,112752
"Rick Williams","HOU",-0.5704600065946579,-2.5490880012512207,1.9786279797554016,0.6574348713222303,23,0.3619304448366165,-1.229636177341117,3,8,0,,52.2,2.880757871427232,0.38453689217567444,,96.52178263981948,"Rick Williams",1014035,124334
"Cody Stashak","MIN",0.38431788608431816,-3.285828322172165,3.670146107673645,0.653661986986796,44,0.5106311179697514,0.07731478332996944,11,6,0,0,70,2.8470534509758485,1.4096902310848236,9,96.5613142854689,"Cody Stashak",18088,664054
"Todd Redmond","TOR",-1.6285140374675393,-4.993472069501877,3.3649579882621765,0.5486030691533351,34,-0.32381075620651245,-2.644663408513058,4,11,1,0,94.2,3.8967139278042637,0.26656629890203476,1,96.5670306535502,"Todd Redmond",9943,445170
"Trent Thornton","- - -",-0.23088752664625645,-9.921684831380844,9.69079701602459,0.7057144774436043,119,-0.43708810210227966,0.10991963096274954,32,25,1,2,184,4.24821755506844,0.5143505781888962,14,96.57588363134016,"Trent Thornton",17948,663423
"Stan Belinda","- - -",5.204821955412626,-61.23121917247772,66.43604075908661,1.2952053632526521,323,5.358573475852609,-1.3400432079252544,195,108,79,,685.1,4.206249471572475,2.7900137342512608,,96.59067979006896,"Stan Belinda",1000792,110811
"Austin Adams","- - -",-0.6378056271933019,-12.64473294466734,12.00692778476514,1.0649923782877095,153,0.5110384365543723,-1.10992124566777,32,27,0,8,152,3.8384181480057102,1.2248425806756131,50,96.60327673243779,"Austin Adams",13801,613534
"Scott Terry","- - -",-1.4141422286629677,-17.69561603665352,16.28147405385971,0.9035015506921588,129,0.9391762129962444,-2.504355849466835,43,37,8,,267,3.772384928423819,0.8483025804162025,,96.61010206362866,"Scott Terry",1012930,123201
"Luis García","- - -",0.40028779045678675,-41.72442274913192,42.12471076846123,1.1154856747827184,400,0.5376628339290619,-0.17881663849516943,138,87,15,20,512,3.911778290308965,4.10896623134613,102,96.66249470939398,"Luis Garcia",6984,472610
"A.J. Achter","- - -",-1.0040580332279205,-2.402718037366867,1.3986600041389465,0.35201700701229816,23,-0.10573814064264297,-2.746561643818744,3,6,0,0,62,5.8670407651014225,-0.7304379045963287,3,96.67428326900887,"A.J. Achter",11387,592091
"Ramon Pena","- - -",3.334177941083908,-28.94478166103363,32.27895975112915,1.1332986700490504,214,0.6403665896505117,2.30164510523624,95,50,8,11,360.2,4.201134341346014,2.164063520729542,69,96.6854902326633,"Ramon Pena",4573,430963
"Terry Mathews","- - -",-1.5910382270812988,-31.23270857334137,29.641669631004333,1.0184479092791576,229,-0.01650996506214142,-1.5457085957353491,73,67,10,,398.2,4.445631554285664,0.6711913049221039,,96.69926880703164,"Terry Mathews",1008241,118420
"Mark Leiter Jr.","- - -",-0.06117115914821625,-18.23407754302025,18.172906279563904,1.1443091857097343,143,0.8626128286123276,-0.9160696739406085,52,34,7,8,211.1,3.845298030394017,2.161015946418047,47,96.7311514261195,"Mark Leiter Jr.",15551,643410
"Dillon Tate","BAL",0.6483273059129715,-14.737374246120453,15.385701179504395,0.9926796204485242,138,0.5904435385018587,0.06266476810368704,48,27,9,4,212.1,3.9845932838793834,1.3353189332410693,28,96.79196050923402,"Dillon Tate",17796,622253
"Nate Bump","FLA",-0.11035427451133728,-8.656701803207397,8.546347856521606,0.7857688066566954,88,-0.7299575805664062,0.5895164309859402,19,17,1,4,142.1,4.695012851736362,-0.4094599783420563,13,96.79853047789824,"Nate Bump",1755,425546
"Jose Parra","- - -",-0.37909193336963654,-4.520369917154312,4.141277991235256,0.5862350821495056,45,-0.536839172244072,-0.10981597500444762,9,14,0,0,87.1,5.822046854930561,-0.7323583960533142,5,96.81227751377823,"Jose Parra",70,120244
"Louis Head","- - -",0.2232820764183998,-1.96698197722435,2.190263956785202,0.4474659234285355,32,0.6751260608434677,-0.17613370248109944,6,5,1,0,61.2,4.002716058256223,0.19796758703887463,1,96.82759380754604,"Louis Head",13259,545343
"Tom Murphy","- - -",-2.3473221957683563,-49.810705065727234,47.46338653564453,1.3914961906769723,68,0.31116677820682526,-1.998072004031675,89,73,58,,483.2,4.16143660795195,-0.8526578769087791,,96.82791743718721,"Tom Murphy",1009376,119572
"Nick Ramirez","- - -",-1.5172719396650791,-10.233185514807701,8.71591305732727,0.6873529342995895,72,0.12443828955292702,-2.3318514887286526,16,20,1,2,162.2,4.160782523101251,0.9789715264923871,3,96.82863993839004,"Nick Ramirez",12575,598286
"Jorge López","- - -",-0.7351341136964038,-20.8704385003075,20.135304600931704,1.1129763308006007,119,0.16703229025006294,-0.8275441927517069,59,42,29,12,248,4.3291628397065445,0.2633167861495167,19,96.83723439844755,"Jorge Lopez",14527,605347
"Mike Trujillo","- - -",0.2641278766095638,-5.510984018445015,5.775111876428127,0.6918198345026167,38,0.53816007822752,-0.15637299517943376,12,11,3,,113.1,4.365752063422891,0.21405109204351902,,96.84284397720104,"Mike Trujillo",1013205,123488
